路線名稱,百公尺樁號KM,WGS84_E,WGS84_N
國3,90.9,121.0772354,24.7624725
國3,91.0,121.0765034,24.76186576
國3,91.1,121.0757469,24.76128479
國3,91.2,121.0749674,24.7607298
國3,91.3,121.0741635,24.76020488
國3,91.4,121.0733367,24.7597104
國3,91.5,121.0724876,24.75924849
國3,91.6,121.0716203,24.75881577
國3,91.7,121.0707341,24.75841619
國3,91.8,121.0698318,24.758048
國3,91.9,121.0689107,24.75772042
國3,92.0,121.0679736,24.75743351
國3,92.1,121.0670183,24.7572021
國3,92.2,121.0660504,24.75701933
國3,92.3,121.0650736,24.7568824
國3,92.4,121.0640895,24.75679797
國3,92.5,121.0631022,24.75675759
國3,92.6,121.0621139,24.75677113
國3,92.7,121.0611279,24.75683458
國3,92.8,121.0601476,24.7569498
國3,92.9,121.0591755,24.75711297
國3,93.0,121.0582143,24.75732338
國3,93.1,121.0572676,24.75758325
國3,93.2,121.0563379,24.75789015
國3,93.3,121.0554286,24.75824438
國3,93.4,121.0545421,24.75864399
國3,93.5,121.0536785,24.75908352
國3,93.6,121.0528364,24.75955655
國3,93.7,121.0520066,24.76004744
國3,93.8,121.051181,24.76054422
國3,93.9,121.0503554,24.76104098
國3,94.0,121.0495175,24.76152003
國3,94.1,121.0486661,24.76197867
國3,94.2,121.0477848,24.76238714
國3,94.3,121.0468756,24.76274062
國3,94.4,121.0459411,24.76303399
國3,94.5,121.0449868,24.7632683
國3,94.6,121.0440161,24.76343731
國3,94.7,121.043034,24.7635377
國3,94.8,121.042047,24.76358223
國3,94.9,121.0410591,24.76355516
國3,95.0,121.0400752,24.76346914
國3,95.1,121.0391005,24.76331882
國3,95.2,121.0381403,24.76310468
國3,95.3,121.0372002,24.76282546
國3,95.4,121.0362827,24.76248962
國3,95.5,121.0353967,24.76208964
國3,95.6,121.0345402,24.76163932
國3,95.7,121.033724,24.76113044
國3,95.8,121.0329458,24.76057403
國3,95.9,121.0321997,24.75998173
國3,96.0,121.0314754,24.75936711
國3,96.1,121.0307583,24.75874551
國3,96.2,121.0300381,24.75812695
國3,96.3,121.0292971,24.75752929
國3,96.4,121.0285238,24.75696711
國3,96.5,121.0277163,24.75644677
國3,96.6,121.026869,24.75598227
國3,96.7,121.0259932,24.75556456
國3,96.8,121.0250878,24.75520368
國3,96.9,121.0241575,24.75489951
國3,97.0,121.0232078,24.75465067
國3,97.1,121.0222413,24.75446309
國3,97.2,121.0212639,24.75433168
國3,97.3,121.0202787,24.75426302
國3,97.4,121.0192908,24.75425263
國3,97.5,121.0183041,24.75430102
國3,97.6,121.0173239,24.75441415
國3,97.7,121.0163527,24.75458006
國3,97.8,121.0153943,24.75479957
國3,97.9,121.0144482,24.75506011
國3,98.0,121.0135111,24.75534666
國3,98.1,121.0125799,24.75564914
國3,98.2,121.0116487,24.75595162
國3,98.3,121.0107169,24.7562526
國3,98.4,121.0097757,24.7565285
國3,98.5,121.0088241,24.75677253
國3,98.6,121.0078614,24.7569768
國3,98.7,121.0068853,24.7571187
國3,98.8,121.0059005,24.75719749
國3,98.9,121.0049122,24.75721388
國3,99.0,121.0039252,24.75716521
國3,99.1,121.002945,24.75704835
國3,99.2,121.0019735,24.75688156
國3,99.3,121.001011,24.75667535
國3,99.4,121.0000545,24.75644674
國3,99.5,120.9990975,24.75621988
國3,99.6,120.9981362,24.75600874
國3,99.7,120.9971652,24.7558396
國3,99.8,120.9961847,24.75572587
國3,99.9,120.9951977,24.75567814
國3,100.0,120.9942097,24.75570429
國3,100.1,120.9932267,24.75579873
國3,100.2,120.9922547,24.75596195
國3,100.3,120.9912987,24.75619117
國3,100.4,120.990359,24.75647139
國3,100.5,120.9894323,24.756786
國3,100.6,120.9885134,24.75711923
國3,100.7,120.9875952,24.75745399
國3,100.8,120.9866659,24.7577622
國3,100.9,120.9857213,24.75802798
國3,101.0,120.9847564,24.75822393
國3,101.1,120.9837763,24.75834094
國3,101.2,120.9827895,24.75838977
國3,101.3,120.9818016,24.75835987
國3,101.4,120.9808195,24.75825756
國3,101.5,120.9798476,24.75809239
國3,101.6,120.9788796,24.75790869
國3,101.7,120.9779066,24.75774868
國3,101.8,120.976925,24.75764152
國3,101.9,120.9759378,24.75759538
國3,102.0,120.9749493,24.75760672
國3,102.1,120.9739639,24.75767886
國3,102.2,120.9729863,24.75781225
國3,102.3,120.972019,24.75799867
國3,102.4,120.9710591,24.75821485
國3,102.5,120.9701003,24.75843537
國3,102.6,120.9691399,24.75864931
國3,102.7,120.9681691,24.75881914
國3,102.8,120.9671894,24.75893802
國3,102.9,120.9662034,24.75900232
國3,103.0,120.9652151,24.75901901
國3,103.1,120.9642275,24.75897891
國3,103.2,120.9632445,24.75888369
國3,103.3,120.9622682,24.75874167
國3,103.4,120.9613038,24.75854326
國3,103.5,120.960353,24.7582963
國3,103.6,120.9594212,24.75799466
國3,103.7,120.9585088,24.75764724
國3,103.8,120.9576164,24.75725888
國3,103.9,120.9567391,24.75684289
國3,104.0,120.9558743,24.7564054
國3,104.1,120.9550135,24.75596159
國3,104.2,120.9541527,24.75551777
國3,104.3,120.9532848,24.7550858
國3,104.4,120.9524046,24.75467527
國3,104.5,120.9515083,24.7542952
國3,104.6,120.9505866,24.7539697
國3,104.7,120.9496494,24.75368363
國3,104.8,120.9486939,24.7534532
國3,104.9,120.9477247,24.75327588
國3,105.0,120.9467461,24.75315024
國3,105.1,120.945761,24.75307607
國3,105.2,120.9447733,24.75304099
國3,105.3,120.9437848,24.75303782
國3,105.4,120.9427964,24.75305824
國3,105.5,120.9418085,24.75309516
國3,105.6,120.9408208,24.75313586
國3,105.7,120.9398328,24.75316942
國3,105.8,120.9388443,24.75318059
國3,105.9,120.9378564,24.7531491
國3,106.0,120.9368724,24.75306388
國3,106.1,120.9358971,24.75291648
國3,106.2,120.9349356,24.75270701
國3,106.3,120.9339909,24.75244163
國3,106.4,120.9330668,24.75212123
國3,106.5,120.9321689,24.75174406
國3,106.6,120.9312996,24.75131454
國3,106.7,120.930465,24.75083117
國3,106.8,120.9296683,24.75029701
國3,106.9,120.9289105,24.74971791
國3,107.0,120.9281981,24.74909238
國3,107.1,120.9275298,24.74842751
國3,107.2,120.9269017,24.74773062
國3,107.3,120.9263009,24.74701379
國3,107.4,120.9257169,24.74628531
國3,107.5,120.9251346,24.74555577
國3,107.6,120.9245496,24.74482798
國3,107.7,120.9239526,24.74410841
國3,107.8,120.9233357,24.743403
國3,107.9,120.9226924,24.74271756
國3,108.0,120.922015,24.74206017
國3,108.1,120.9212998,24.74143701
國3,108.2,120.9205531,24.7408455
國3,108.3,120.9197737,24.74029043
國3,108.4,120.9189662,24.73976991
國3,108.5,120.9181313,24.73928673
國3,108.6,120.9172757,24.73883462
國3,108.7,120.9164016,24.73841306
國3,108.8,120.9155185,24.73800728
國3,108.9,120.9146296,24.73761212
國3,109.0,120.91374,24.73721837
國3,109.1,120.9128536,24.7368187
國3,109.2,120.9119736,24.73640734
國3,109.3,120.9111077,24.73597196
國3,109.4,120.9102633,24.73550276
國3,109.5,120.9094406,24.7350023
國3,109.6,120.9086464,24.73446497
國3,109.7,120.907878,24.73389716
國3,109.8,120.9071389,24.73329788
國3,109.9,120.9064296,24.73266926
國3,110.0,120.9057557,24.73200898
國3,110.1,120.9051121,24.73132404
國3,110.2,120.9045025,24.73061366
國3,110.3,120.9039328,24.72987629
國3,110.4,120.9033967,24.72911816
國3,110.5,120.9028983,24.72833874
國3,110.6,120.9024297,24.72754406
國3,110.7,120.9019774,24.72674161
國3,110.8,120.9015386,24.72593285
國3,110.9,120.9010999,24.72512404
國3,111.0,120.9006612,24.72431524
國3,111.1,120.9002225,24.72350643
國3,111.2,120.8997652,24.72270617
國3,111.3,120.8992949,24.72191219
國3,111.4,120.8988061,24.72112757
國3,111.5,120.8983003,24.72035195
國3,111.6,120.8977748,24.71958734
國3,111.7,120.8972333,24.71883209
國3,111.8,120.8966731,24.71808822
國3,111.9,120.8960922,24.71735784
國3,112.0,120.8954892,24.71664268
國3,112.1,120.8948694,24.71593966
國3,112.2,120.8942248,24.71525554
國3,112.3,120.8935587,24.71458875
國3,112.4,120.8928688,24.71394252
國3,112.5,120.8921567,24.71331666
國3,112.6,120.8914215,24.71271354
國3,112.7,120.8906643,24.71213341
國3,112.8,120.88989,24.71157251
國3,112.9,120.8890953,24.7110358
國3,113.0,120.888282,24.71052277
國3,113.1,120.8874512,24.7100338
國3,113.2,120.8866022,24.70957155
國3,113.3,120.8857406,24.70912919
國3,113.4,120.8848655,24.70870955
國3,113.5,120.8839797,24.70830913
國3,113.6,120.8830847,24.70792608
國3,113.7,120.8821856,24.70755124
國3,113.8,120.881283,24.70718333
國3,113.9,120.8803761,24.70682445
國3,114.0,120.8794681,24.70646794
國3,114.1,120.8785602,24.70611141
國3,114.2,120.8776522,24.70575488
國3,114.3,120.8767442,24.70539835
國3,114.4,120.8758362,24.70504181
國3,114.5,120.8749282,24.70468526
國3,114.6,120.8740203,24.70432871
國3,114.7,120.8731123,24.70397216
國3,114.8,120.8722044,24.7036156
國3,114.9,120.8712964,24.70325903
國3,115.0,120.8703885,24.70290246
國3,115.1,120.8694805,24.70254588
國3,115.2,120.8685726,24.70218929
國3,115.3,120.8676647,24.70183271
國3,115.4,120.8667568,24.70147611
國3,115.5,120.8658538,24.70110928
國3,115.6,120.8649583,24.70072749
國3,115.7,120.8640719,24.70032844
國3,115.8,120.8631998,24.69990405
國3,115.9,120.8623442,24.69945231
國3,116.0,120.8615106,24.69896757
國3,116.1,120.860697,24.69845515
國3,116.2,120.8599038,24.69791678
國3,116.3,120.8591355,24.69734903
國3,116.4,120.8583887,24.69675782
國3,116.5,120.8576651,24.69614288
國3,116.6,120.8569596,24.6955107
國3,116.7,120.8562691,24.6948648
國3,116.8,120.8555915,24.69420766
國3,116.9,120.8549252,24.69354096
國3,117.0,120.854271,24.69286426
國3,117.1,120.853632,24.69217546
國3,117.2,120.8530082,24.69147528
國3,117.3,120.8523976,24.69076541
國3,117.4,120.8517999,24.69004648
國3,117.5,120.8512164,24.68931784
國3,117.6,120.850648,24.68857929
國3,117.7,120.8501038,24.68782575
國3,117.8,120.8495933,24.68705288
國3,117.9,120.8491196,24.68626071
國3,118.0,120.8486948,24.68544574
國3,118.1,120.8483216,24.68460989
國3,118.2,120.8480022,24.68375561
國3,118.3,120.8477327,24.68288716
國3,118.4,120.8475154,24.68200652
國3,118.5,120.8473562,24.68111556
國3,118.6,120.8472441,24.68021867
國3,118.7,120.8471905,24.67931723
國3,118.8,120.8471902,24.67841449
國3,118.9,120.8472245,24.67751221
國3,119.0,120.847279,24.67661075
國3,119.1,120.8473361,24.67570941
國3,119.2,120.847382,24.67480754
國3,119.3,120.8473981,24.67390483
國3,119.4,120.8473808,24.67300224
國3,119.5,120.847324,24.67210104
國3,119.6,120.8472268,24.67120272
國3,119.7,120.8470948,24.67030807
國3,119.8,120.8469206,24.66941951
國3,119.9,120.8467093,24.66853762
國3,120.0,120.8464578,24.66766458
國3,120.1,120.8461654,24.6668023
國3,120.2,120.8458402,24.66594988
國3,120.3,120.8454758,24.6651108
國3,120.4,120.8450741,24.66428606
國3,120.5,120.8446388,24.66347565
國3,120.6,120.8441663,24.66268284
國3,120.7,120.8436633,24.66190584
國3,120.8,120.8431243,24.66114926
國3,120.9,120.8425512,24.66041394
國3,121.0,120.8419498,24.65969776
國3,121.1,120.8413263,24.65899744
國3,121.2,120.8406821,24.65831298
國3,121.3,120.8400235,24.65764008
國3,121.4,120.8393486,24.65698069
國3,121.5,120.8386639,24.65632989
國3,121.6,120.8379748,24.65568294
國3,121.7,120.8372812,24.65504
國3,121.8,120.8365863,24.65439831
國3,121.9,120.8358913,24.65375662
國3,122.0,120.8351963,24.65311492
國3,122.1,120.8345014,24.65247322
國3,122.2,120.8338064,24.65183152
國3,122.3,120.8331115,24.65118981
國3,122.4,120.8324166,24.6505481
國3,122.5,120.8317216,24.64990639
國3,122.6,120.8310267,24.64926467
國3,122.7,120.8303318,24.64862295
國3,122.8,120.8296369,24.64798123
國3,122.9,120.828942,24.6473395
國3,123.0,120.8282471,24.64669778
國3,123.1,120.8275522,24.64605604
國3,123.2,120.8268574,24.64541431
國3,123.3,120.8261625,24.64477257
國3,123.4,120.8254676,24.64413083
國3,123.5,120.8247728,24.64348908
國3,123.6,120.8240779,24.64284733
國3,123.7,120.8233831,24.64220558
國3,123.8,120.8226887,24.64156346
國3,123.9,120.8219985,24.64091775
國3,124.0,120.8213124,24.64026843
國3,124.1,120.8206432,24.63960449
國3,124.2,120.8199903,24.63892713
國3,124.3,120.8193668,24.638227
國3,124.4,120.8187717,24.63750665
國3,124.5,120.8182026,24.63676896
國3,124.6,120.8176652,24.63601165
國3,124.7,120.8171596,24.63523627
國3,124.8,120.8166869,24.6344438
國3,124.9,120.8162447,24.63363665
國3,125.0,120.8158344,24.63281551
國3,125.1,120.8154606,24.63197989
國3,125.2,120.8151229,24.63113153
國3,125.3,120.8148163,24.63027337
國3,125.4,120.814546,24.62940508
國3,125.5,120.8143107,24.62852827
國3,125.6,120.8141099,24.62764435
國3,125.7,120.8139365,24.62675561
國3,125.8,120.8137818,24.62586393
國3,125.9,120.8136271,24.62497226
國3,126.0,120.8134708,24.62408083
國3,126.1,120.8133001,24.62319161
國3,126.2,120.8131075,24.62230617
國3,126.3,120.8128823,24.62142721
國3,126.4,120.812617,24.62055775
國3,126.5,120.8123025,24.61970214
國3,126.6,120.8119441,24.61886108
國3,126.7,120.8115418,24.61803676
國3,126.8,120.8110918,24.61723329
國3,126.9,120.8105988,24.61645121
國3,127.0,120.810064,24.61569247
國3,127.1,120.8094888,24.61495881
國3,127.2,120.8088742,24.61425237
國3,127.3,120.8082226,24.61357408
國3,127.4,120.8075334,24.61292766
國3,127.5,120.8068094,24.61231371
國3,127.6,120.8060511,24.61173567
國3,127.7,120.8052641,24.61119052
國3,127.8,120.8044504,24.6106792
國3,127.9,120.8036112,24.61020326
國3,128.0,120.8027515,24.60975909
國3,128.1,120.8018787,24.60933666
國3,128.2,120.8009991,24.60892624
國3,128.3,120.8001111,24.60853115
國3,128.4,120.7992231,24.60813606
國3,128.5,120.7983355,24.60774035
國3,128.6,120.797451,24.60733866
國3,128.7,120.7965755,24.60692108
國3,128.8,120.7957109,24.60648476
國3,128.9,120.7948599,24.6060268
國3,129.0,120.7940246,24.60554544
國3,129.1,120.7932125,24.60503186
國3,129.2,120.7924226,24.60449008
國3,129.3,120.7916599,24.60391666
國3,129.4,120.7909167,24.60332225
國3,129.5,120.7902036,24.60269786
國3,129.6,120.7895156,24.60205032
國3,129.7,120.7888566,24.60137804
國3,129.8,120.7882227,24.60068582
國3,129.9,120.7876132,24.59997545
國3,130.0,120.7870204,24.59925334
國3,130.1,120.786436,24.59852558
國3,130.2,120.7858542,24.59779608
國3,130.3,120.7852674,24.59706994
國3,130.4,120.7846713,24.59635012
國3,130.5,120.7840505,24.59564806
國3,130.6,120.7834084,24.59496222
國3,130.7,120.782738,24.59429957
國3,130.8,120.7820428,24.59365858
國3,130.9,120.7813213,24.59304254
國3,131.0,120.7805769,24.59244973
國3,131.1,120.7798099,24.59188147
國3,131.2,120.7790202,24.59133991
國3,131.3,120.7782096,24.59082472
國3,131.4,120.7773818,24.59033297
國3,131.5,120.7765393,24.58986238
國3,131.6,120.7756891,24.5894037
國3,131.7,120.7748388,24.58894501
國3,131.8,120.7739894,24.58848499
國3,131.9,120.7731469,24.58801439
國3,132.0,120.7723181,24.587524
國3,132.1,120.7715072,24.58700935
國3,132.2,120.7707189,24.58646598
國3,132.3,120.7699523,24.58589741
國3,132.4,120.7692082,24.58530431
國3,132.5,120.7684926,24.58468254
國3,132.6,120.7678051,24.58403471
國3,132.7,120.767151,24.58335843
國3,132.8,120.7665346,24.58265335
國3,132.9,120.7659524,24.58192438
國3,133.0,120.7654074,24.58117173
國3,133.1,120.7649046,24.58039498
國3,133.2,120.7644421,24.57959752
國3,133.3,120.7640199,24.5787816
國3,133.4,120.7636431,24.57794722
國3,133.5,120.7633083,24.57709805
國3,133.6,120.7630177,24.57623537
國3,133.7,120.7627677,24.57536204
國3,133.8,120.7625514,24.57448119
國3,133.9,120.7623518,24.57359704
國3,134.0,120.7621662,24.57271031
國3,134.1,120.7619854,24.57182271
國3,134.2,120.7617938,24.57093704
國3,134.3,120.761591,24.57005345
國3,134.4,120.7613657,24.56917445
國3,134.5,120.761114,24.56830144
國3,134.6,120.7608208,24.56743939
國3,134.7,120.7604938,24.56658759
國3,134.8,120.7601352,24.56574646
國3,134.9,120.7597378,24.56492004
國3,135.0,120.7593055,24.56410846
國3,135.1,120.7588418,24.56331149
國3,135.2,120.7583464,24.5625306
國3,135.3,120.7578164,24.56176899
國3,135.4,120.7572534,24.56102744
國3,135.5,120.7566576,24.5603077
國3,135.6,120.7560366,24.5596059
國3,135.7,120.7553965,24.55891854
國3,135.8,120.7547377,24.5582462
國3,135.9,120.7540685,24.55758247
國3,136.0,120.7533967,24.55692091
國3,136.1,120.7527232,24.55626079
國3,136.2,120.7520497,24.55560065
國3,136.3,120.7513793,24.55493802
國3,136.4,120.7507187,24.55426707
國3,136.5,120.7500668,24.55358914
國3,136.6,120.7494266,24.5529019
國3,136.7,120.7488054,24.55220033
國3,136.8,120.7481973,24.55148926
國3,136.9,120.7476026,24.55076869
國3,137.0,120.747025,24.55003656
國3,137.1,120.7464637,24.54929389
國3,137.2,120.74592,24.54854039
國3,137.3,120.745393,24.54777709
國3,137.4,120.7448803,24.54700566
國3,137.5,120.744383,24.54622583
國3,137.6,120.7438978,24.54543962
國3,137.7,120.7434228,24.54464822
國3,137.8,120.7429516,24.54385493
國3,137.9,120.7424804,24.54306165
國3,138.0,120.7420092,24.54226836
國3,138.1,120.7415376,24.54147525
國3,138.2,120.7410608,24.54068475
國3,138.3,120.7405734,24.5398996
國3,138.4,120.7400739,24.5391209
國3,138.5,120.7395592,24.53835059
國3,138.6,120.7390289,24.53758916
國3,138.7,120.7384796,24.53683909
國3,138.8,120.7379091,24.53610239
國3,138.9,120.7373212,24.53537727
國3,139.0,120.7367116,24.53466729
國3,139.1,120.7360856,24.53396945
國3,139.2,120.7354432,24.53328424
國3,139.3,120.7347833,24.53261304
國3,139.4,120.7341113,24.53195199
國3,139.5,120.7334283,24.53130046
國3,139.6,120.7327409,24.53065273
國3,139.7,120.7320494,24.53000874
國3,139.8,120.7313556,24.52936685
國3,139.9,120.7306617,24.52872495
國3,140.0,120.7299729,24.52807851
國3,140.1,120.729292,24.52742517
國3,140.2,120.7286295,24.52675617
國3,140.3,120.7279861,24.52607181
國3,140.4,120.7273676,24.52536852
國3,140.5,120.7267738,24.52464755
國3,140.6,120.7262087,24.5239076
國3,140.7,120.7256723,24.52314993
國3,140.8,120.7251617,24.5223775
國3,140.9,120.724672,24.52159366
國3,141.0,120.7242043,24.52079867
國3,141.1,120.7237538,24.51999534
國3,141.2,120.7233037,24.51919186
國3,141.3,120.7228535,24.51838838
國3,141.4,120.7223999,24.51758655
國3,141.5,120.7219384,24.51678853
國3,141.6,120.7214587,24.51599962
國3,141.7,120.7209561,24.51522268
國3,141.8,120.7204292,24.51445934
國3,141.9,120.7198709,24.51371493
國3,142.0,120.7192868,24.51298723
國3,142.1,120.7186769,24.51227755
國3,142.2,120.7180392,24.51158861
國3,142.3,120.7173808,24.51091622
國3,142.4,120.7166988,24.5102638
國3,142.5,120.7160018,24.50962472
國3,142.6,120.7152892,24.50900026
國3,142.7,120.7145679,24.50838415
國3,142.8,120.7138343,24.50778034
國3,142.9,120.7131008,24.50717654
國3,143.0,120.7123673,24.50657273
國3,143.1,120.7116369,24.50596573
國3,143.2,120.710913,24.50535243
國3,143.3,120.7102062,24.50472268
國3,143.4,120.7095263,24.50406867
國3,143.5,120.7088724,24.50339286
國3,143.6,120.7082624,24.50268356
國3,143.7,120.7076931,24.50194641
國3,143.8,120.7071672,24.50118278
國3,143.9,120.7066863,24.50039471
國3,144.0,120.7062479,24.49958615
國3,144.1,120.7058598,24.4987562
國3,144.2,120.7055211,24.49790841
國3,144.3,120.7052267,24.4970468
國3,144.4,120.7049842,24.4961717
國3,144.5,120.7047828,24.4952879
國3,144.6,120.7046058,24.49439974
國3,144.7,120.7044351,24.49351053
國3,144.8,120.7042627,24.49262159
國3,144.9,120.7040771,24.49173488
國3,145.0,120.7038672,24.49085278
國3,145.1,120.7036208,24.48997866
國3,145.2,120.7033282,24.48911658
國3,145.3,120.7029832,24.48827098
國3,145.4,120.7025961,24.48744072
國3,145.5,120.7021604,24.48663089
國3,145.6,120.7016799,24.48584263
國3,145.7,120.7011516,24.48508032
國3,145.8,120.7005816,24.48434354
國3,145.9,120.6999697,24.48363555
國3,146.0,120.6993215,24.48295509
國3,146.1,120.698633,24.48230861
國3,146.2,120.6979139,24.48169059
國3,146.3,120.697172,24.48109549
國3,146.4,120.696407,24.48052549
國3,146.5,120.6956276,24.47997195
國3,146.6,120.6948337,24.47943595
國3,146.7,120.6940321,24.47890974
國3,146.8,120.6932266,24.47838838
國3,146.9,120.6924201,24.4778684
國3,147.0,120.6916136,24.47734841
國3,147.1,120.690809,24.47682595
國3,147.2,120.6900108,24.47629536
國3,147.3,120.6892198,24.47575577
國3,147.4,120.6884407,24.47520189
國3,147.5,120.6876738,24.47463409
國3,147.6,120.6869235,24.47404796
國3,147.7,120.6861903,24.47344395
國3,147.8,120.6854816,24.4728159
國3,147.9,120.6847993,24.47216395
國3,148.0,120.6841457,24.47148779
國3,148.1,120.6835248,24.47078637
國3,148.2,120.682941,24.47005874
國3,148.3,120.6823893,24.46931051
國3,148.4,120.6818718,24.46854199
國3,148.5,120.6813948,24.46775182
國3,148.6,120.6809527,24.46694484
國3,148.7,120.6805486,24.46612136
國3,148.8,120.6801844,24.46528233
國3,148.9,120.6798633,24.46442862
國3,149.0,120.6795831,24.46356307
國3,149.1,120.679335,24.46268931
國3,149.2,120.6791222,24.46180781
國3,149.3,120.678938,24.46092095
國3,149.4,120.6787818,24.46002958
國3,149.5,120.6786505,24.45913484
國3,149.6,120.6785484,24.45823692
國3,149.7,120.6784711,24.45733689
國3,149.8,120.6784205,24.4564353
國3,149.9,120.6783953,24.45553289
國3,150.0,120.678394,24.45463019
國3,150.1,120.6784189,24.45372777
國3,150.2,120.67847,24.45282621
國3,150.3,120.6785477,24.45192622
國3,150.4,120.6786516,24.45102838
國3,150.5,120.6787793,24.45013312
國3,150.6,120.6789353,24.44924166
國3,150.7,120.679116,24.44835416
國3,150.8,120.6793222,24.4474713
國3,150.9,120.6795505,24.44659305
國3,151.0,120.6798022,24.44572012
國3,151.1,120.680069,24.44485097
國3,151.2,120.680351,24.44398583
國3,151.3,120.6806349,24.44312121
國3,151.4,120.6809236,24.44225792
國3,151.5,120.6812123,24.44139463
國3,151.6,120.681501,24.44053133
國3,151.7,120.6817835,24.43966634
國3,151.8,120.6820537,24.43879803
國3,151.9,120.6823059,24.43792519
國3,152.0,120.6825381,24.43704774
國3,152.1,120.6827447,24.43616495
國3,152.2,120.682926,24.4352775
國3,152.3,120.6830689,24.43438415
國3,152.4,120.683175,24.43348656
國3,152.5,120.6832354,24.43258552
國3,152.6,120.6832507,24.43168285
國3,152.7,120.6832163,24.43078074
國3,152.8,120.6831332,24.42988126
國3,152.9,120.6830046,24.42898628
國3,153.0,120.6828214,24.42809922
國3,153.1,120.6825915,24.42722142
國3,153.2,120.6823144,24.42635504
國3,153.3,120.6819931,24.42550158
國3,153.4,120.6816251,24.42466399
國3,153.5,120.6812206,24.42384066
國3,153.6,120.6807816,24.42303225
國3,153.7,120.6803165,24.42223615
國3,153.8,120.6798287,24.42145153
國3,153.9,120.6793289,24.42067324
國3,154.0,120.6788175,24.41990131
國3,154.1,120.678302,24.4191316
國3,154.2,120.6777866,24.41836189
國3,154.3,120.6772711,24.41759217
國3,154.4,120.6767621,24.4168189
國3,154.5,120.6762552,24.41604445
國3,154.6,120.675759,24.4152642
國3,154.7,120.6752756,24.41447728
國3,154.8,120.6748041,24.41368434
國3,154.9,120.6743501,24.41288289
國3,155.0,120.6739173,24.41207168
國3,155.1,120.6735041,24.41125195
國3,155.2,120.6731126,24.41042338
國3,155.3,120.6727461,24.40958518
國3,155.4,120.6724027,24.40873883
國3,155.5,120.6720817,24.40788517
國3,155.6,120.6717858,24.40702396
國3,155.7,120.6715101,24.40615711
國3,155.8,120.6712565,24.40528464
國3,155.9,120.6710198,24.4044082
國3,156.0,120.6708005,24.40352796
國3,156.1,120.6705933,24.40264525
國3,156.2,120.6704013,24.40175968
國3,156.3,120.6702116,24.40087368
國3,156.4,120.6700304,24.39998618
國3,156.5,120.669852,24.39909822
國3,156.6,120.6696744,24.39821011
國3,156.7,120.6694987,24.39732167
國3,156.8,120.6693231,24.39643324
國3,156.9,120.6691475,24.3955448
國3,157.0,120.6689719,24.39465637
國3,157.1,120.6687963,24.39376793
國3,157.2,120.6686206,24.3928795
國3,157.3,120.668445,24.39199106
國3,157.4,120.6682694,24.39110262
國3,157.5,120.6680938,24.39021419
國3,157.6,120.6679182,24.38932575
國3,157.7,120.6677426,24.38843731
國3,157.8,120.667567,24.38754887
國3,157.9,120.6673914,24.38666043
國3,158.0,120.6672164,24.3857719
國3,158.1,120.6670416,24.38488333
國3,158.2,120.6668667,24.38399476
國3,158.3,120.666696,24.38310553
國3,158.4,120.6665265,24.38221609
國3,158.5,120.6663479,24.38132816
國3,158.6,120.666167,24.38044061
國3,158.7,120.6659873,24.37955287
國3,158.8,120.6658149,24.3786639
國3,158.9,120.6656426,24.37777493
國3,159.0,120.6654657,24.3768867
國3,159.1,120.6652861,24.37599894
國3,159.2,120.6651073,24.37511105
國3,159.3,120.6649317,24.3742226
國3,159.4,120.6647562,24.37333415
國3,159.5,120.6645806,24.3724457
國3,159.6,120.664405,24.37155726
國3,159.7,120.6642295,24.37066881
國3,159.8,120.6640539,24.36978036
國3,159.9,120.6638784,24.36889191
國3,160.0,120.6637028,24.36800346
國3,160.1,120.6635272,24.36711502
國3,160.2,120.6633517,24.36622657
國3,160.3,120.6631761,24.36533812
國3,160.4,120.6630006,24.36444967
國3,160.5,120.6628229,24.36356158
國3,160.6,120.6626432,24.36267382
國3,160.7,120.6624635,24.36178605
國3,160.8,120.6622716,24.36090047
國3,160.9,120.6620767,24.3600154
國3,161.0,120.6618691,24.35913278
國3,161.1,120.6616459,24.35825337
國3,161.2,120.6614039,24.3573781
國3,161.3,120.6611507,24.35650559
國3,161.4,120.6608835,24.35563653
國3,161.5,120.6605963,24.35477286
國3,161.6,120.6602936,24.35391364
國3,161.7,120.659978,24.35305832
國3,161.8,120.6596407,24.35221002
國3,161.9,120.6592914,24.35136579
國3,162.0,120.6589189,24.35052992
國3,162.1,120.6585227,24.34970328
國3,162.2,120.6581034,24.34888626
國3,162.3,120.6576616,24.3480793
國3,162.4,120.6571921,24.34728553
國3,162.5,120.6566974,24.34650473
國3,162.6,120.6561672,24.34574374
國3,162.7,120.6556038,24.34500313
國3,162.8,120.6550091,24.34428327
國3,162.9,120.6543798,24.34358854
國3,163.0,120.6537157,24.34292168
國3,163.1,120.6530231,24.34227948
國3,163.2,120.6523011,24.34166522
國3,163.3,120.6515491,24.3410818
國3,163.4,120.6507709,24.34052803
國3,163.5,120.6499661,24.34000714
國3,163.6,120.6491394,24.33951578
國3,163.7,120.6482876,24.33906192
國3,163.8,120.6474169,24.33863936
國3,163.9,120.6465263,24.3382531
國3,164.0,120.6456197,24.33789948
國3,164.1,120.6447003,24.33757463
國3,164.2,120.6437709,24.33727463
國3,164.3,120.6428351,24.33699158
國3,164.4,120.6418965,24.3367167
國3,164.5,120.640956,24.33644708
國3,164.6,120.6400155,24.33617745
國3,164.7,120.639075,24.33590782
